Marital status_enc,Application mode_enc,Application order_enc,Course_enc,Daytime/evening attendance	_enc,Previous qualification_enc,Nationality_enc,Mother's qualification_enc,Father's qualification_enc,Mother's occupation_enc,Father's occupation_enc,Educational special needs_enc,Debtor_enc,Tuition fees up to date_enc,Gender_enc,Scholarship holder_enc,International_enc,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations)
1.2647633946030505,1.5119787045252884,1.1470888661899898,0.6597938144329897,1.2448900887003471,1.28298755186722,1.2163783974585245,0.48148148148148145,1.228130360205832,0.5862068965517241,0.6915887850467289,1.2190874259839777,1.3073359073359074,1.3840665873959572,1.4027196652719665,1.0239099859353025,1.2163783974585245,2.347998243103425,2.444066672499175,-0.6977406040514301,-0.3045174163605091,-0.13128815572234495,-1.8831067441304288,-1.4800337474133236,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,-1.9585859770410354,-1.4290139492910132,-1.8310853697339375,-0.19014840803861957
1.2749315604223699,1.5180935569285083,1.438423645320197,1.3497942386831276,1.2623781676413255,1.3022869022869024,1.2329925978145928,1.3121387283236994,1.3354735152487962,1.2720379146919432,1.272197962154294,1.2351097178683386,1.3276463745637843,1.3989719256623172,1.4126315789473685,1.7165149544863458,1.2329925978145928,0.08154647668663342,0.6027715989376726,-0.44221211406891475,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,0.37330581555236303,0.4874711748464598,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,-0.19252246828969724,0.46855487253304884,0.5668143545410568,-0.19014840803861957
1.2647633946030505,0.6833976833976834,1.1470888661899898,0.7439024390243902,1.0032154340836013,1.28298755186722,1.2163783974585245,1.3333333333333333,1.3587301587301588,1.2661448140900196,1.2261904761904763,1.2190874259839777,1.3073359073359074,1.3840665873959572,0.8649193548387096,1.0239099859353025,1.2163783974585245,-0.9761310143078692,-0.8415156148968137,0.4521376008698889,-0.3045174163605091,-0.5203297926791717,0.2167327442558471,-1.1711438202523758,-0.10576624404465419,-0.18987096498229525,-0.2876857311500217,-0.5729499728367128,-0.697112042218651,-1.4290139492910132,-1.8310853697339375,-0.19014840803861957
1.2647633946030505,1.2784588441330997,1.1470888661899898,0.6597938144329897,1.2448900887003471,1.28298755186722,1.2163783974585245,1.2765957446808511,1.228130360205832,1.2408759124087592,1.146067415730337,1.2190874259839777,1.3073359073359074,1.3840665873959572,0.8649193548387096,1.0239099859353025,1.2163783974585245,-0.06955030774115267,0.034639661742116426,-0.6977406040514301,-0.3045174163605091,-0.13128815572234495,0.2167327442558471,0.37330581555236303,0.28972536854942177,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,0.5643618926037334,0.15229340222903848,0.3887094837162836,-0.19014840803861957
1.2749315604223699,1.2601769911504426,1.1875,1.4825174825174825,1.2623781676413255,1.3022869022869024,1.2329925978145928,1.3246753246753247,1.4318181818181819,1.277456647398844,1.3752913752913754,1.2351097178683386,0.49230769230769234,0.12266666666666666,1.4126315789473685,1.0604215456674473,1.2329925978145928,-0.8250342298800831,-0.5266473123546985,-0.3144478690776571,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,-0.24447403876953253,0.4874711748464598,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,0.05977231867477963,-0.16396806807497186,0.28532177821312266,-0.19014840803861957
1.2329945269741986,1.0106382978723405,1.1252525252525252,1.300411522633745,1.2199458832624661,1.2652047993380224,1.1905434015525758,1.297532656023222,1.212947189097104,1.2246376811594204,1.2401215805471124,1.1906750173973557,1.2836519703472493,1.3618210862619808,1.3661602933473023,1.0084112149532711,1.1905434015525758,-0.8250342298800831,-0.026965006146557783,-0.3144478690776571,-0.3045174163605091,-0.13128815572234495,-0.016582754453739097,0.37330581555236303,0.23322656675026793,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,-0.19252246828969724,0.46855487253304884,0.3583013350388834,-0.19014840803861957
1.2749315604223699,1.2601769911504426,1.1657430730478588,1.593625498007968,1.2623781676413255,1.3022869022869024,1.2329925978145928,1.3246753246753247,1.4318181818181819,1.287037037037037,1.3752913752913754,1.2351097178683386,1.3276463745637843,1.3989719256623172,1.4126315789473685,1.7165149544863458,1.2329925978145928,-0.598389053238404,-0.848360577995555,-0.5699763590601724,-0.3045174163605091,-0.13128815572234495,1.1499947390941918,0.37330581555236303,0.19085246540090278,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,0.3120671056392565,0.15229340222903848,0.39479111345176365,-0.19014840803861957
1.2602739726027397,1.5175517551755175,1.2340425531914894,1.3741496598639455,1.2484423676012462,1.2873088052914428,1.2145377558221595,1.0753012048192772,1.14,1.2535885167464116,1.2526158445440956,1.2178459393516905,1.3109898674980514,0.12090680100755667,0.8672032193158954,1.0360655737704918,1.2145377558221595,-0.8250342298800831,-0.17070923122013287,-0.5699763590601724,-0.3045174163605091,-0.13128815572234495,-1.8831067441304288,-1.4800337474133236,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,-1.9585859770410354,-1.4290139492910132,-1.8310853697339375,-0.19014840803861957
1.2602739726027397,1.5175517551755175,1.1345565749235473,1.1731843575418994,1.2484423676012462,1.2873088052914428,1.2145377558221595,1.3130016051364366,1.2422145328719723,1.278810408921933,1.103448275862069,1.2178459393516905,1.3109898674980514,1.3905065815715996,1.3989528795811519,1.0360655737704918,1.2145377558221595,-0.37174387659672486,-0.6224767957370809,-0.5699763590601724,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,0.37330581555236303,0.5204288092292993,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,0.3120671056392565,0.46855487253304884,0.5407502271032851,-0.19014840803861957
1.2658622031919036,1.1967213114754098,1.1485451761102603,1.0354609929078014,1.2566990291262137,1.15625,1.2262156448202959,1.1029411764705883,1.434782608695652,1.2298850574712643,1.3055555555555556,1.2264347826086957,1.3229571984435797,1.3983286908077994,1.3956682514527206,1.7235367372353674,1.2262156448202959,1.2903207521089222,1.5542214696627614,-0.3144478690776571,-0.3045174163605091,-0.13128815572234495,0.2167327442558471,0.37330581555236303,0.4215559060807803,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,0.05977231867477963,0.15229340222903848,0.504260448690405,-0.19014840803861957
