Marital status_enc,Application mode_enc,Application order_enc,Course_enc,Daytime/evening attendance	_enc,Previous qualification_enc,Nationality_enc,Mother's qualification_enc,Father's qualification_enc,Mother's occupation_enc,Father's occupation_enc,Educational special needs_enc,Debtor_enc,Tuition fees up to date_enc,Gender_enc,Scholarship holder_enc,International_enc,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations)
1.2749315604223699,1.5180935569285083,1.473053892215569,1.6463878326996197,1.2623781676413255,1.3022869022869024,1.2329925978145928,1.3246753246753247,1.4318181818181819,1.2720379146919432,1.272197962154294,1.2351097178683386,1.3276463745637843,1.3989719256623172,1.4126315789473685,1.7165149544863458,1.2329925978145928,0.013552923694129249,-0.5266473123546985,-0.5699763590601724,-0.3045174163605091,0.25775348123448183,-0.24989825316332528,0.37330581555236303,0.44956989530619385,-0.18987096498229525,-0.2876857311500217,0.7528947369363009,0.8166566795682102,0.7848163428370591,0.5089519916292037,-0.19014840803861957
1.2749315604223699,1.2601769911504426,1.3426183844011141,1.593625498007968,1.2623781676413255,1.3022869022869024,1.2329925978145928,1.3246753246753247,1.1769041769041768,1.2720379146919432,1.297029702970297,1.2351097178683386,1.3276463745637843,1.3989719256623172,1.4126315789473685,1.7165149544863458,1.2329925978145928,-0.37174387659672486,-0.738841168415689,-0.6977406040514301,-0.3045174163605091,-0.13128815572234495,0.6833637416750195,0.06441588839141525,0.12022896315196055,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,0.8166566795682102,-0.16396806807497186,0.2214646659905821,-0.19014840803861957
1.2329945269741986,1.096774193548387,1.1252525252525252,1.5546218487394958,1.2199458832624661,1.046875,1.1905434015525758,1.25,1.2777777777777777,0.9,1.2452830188679245,1.1906750173973557,1.2836519703472493,1.3618210862619808,1.3661602933473023,1.698952879581152,1.1905434015525758,0.5348368299699917,1.1640585730344886,-0.5699763590601724,0.9066566757380826,-0.13128815572234495,-0.24989825316332528,0.37330581555236303,0.5157205757460366,-0.18987096498229525,0.7012339696781781,-0.1310017362457082,-0.4448172552541741,0.46855487253304884,0.7840154165224876,-0.19014840803861957
1.2647633946030505,0.6833976833976834,1.1470888661899898,1.0714285714285714,1.2448900887003471,1.28298755186722,1.2163783974585245,1.11787072243346,1.228130360205832,1.1123595505617978,1.2093023255813953,1.2190874259839777,1.3073359073359074,1.3840665873959572,0.8649193548387096,1.0239099859353025,1.2163783974585245,0.9125787910394569,-0.875740430390522,0.0688448658961159,-0.3045174163605091,-2.4655379774633057,-1.8831067441304288,-1.4800337474133236,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-2.7826911557917358,-1.9585859770410354,-1.4290139492910132,-1.8310853697339375,-0.19014840803861957
1.2658622031919036,0.6736842105263158,1.1485451761102603,1.6397748592870545,1.2566990291262137,0.7380952380952381,1.2262156448202959,1.2903225806451613,1.434782608695652,1.2802197802197801,1.3079847908745248,1.2264347826086957,1.3229571984435797,1.3983286908077994,1.3956682514527206,1.0347453593526892,1.2262156448202959,-0.22064709216893877,0.18522884991443278,-0.05891937909514178,-0.3045174163605091,0.6467951181913085,-0.016582754453739097,0.9910856698742586,0.5309752522318083,-0.18987096498229525,-0.2876857311500217,0.7528947369363009,0.05977231867477963,1.1010778131410695,0.5808889833574536,-0.19014840803861957
1.2329945269741986,1.2772808586762074,1.1252525252525252,1.029585798816568,1.2199458832624661,1.2652047993380224,1.1905434015525758,1.25,1.2777777777777777,1.2219074598678,1.2452830188679245,1.1906750173973557,1.2836519703472493,1.3618210862619808,1.3661602933473023,1.0084112149532711,1.1905434015525758,-1.2783245831634413,-0.5061124230584728,-0.44221211406891475,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,0.37330581555236303,0.3556406373151012,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,-0.4448172552541741,0.46855487253304884,0.4191176323936841,-0.19014840803861957
1.2602739726027397,0.7090909090909091,1.1345565749235473,1.673704414587332,1.2484423676012462,0.7474747474747475,1.2145377558221595,1.0753012048192772,1.14,1.2535885167464116,1.2403560830860534,1.2178459393516905,1.3109898674980514,1.3905065815715996,1.3989528795811519,1.0360655737704918,1.2145377558221595,-0.22064709216893877,0.18522884991443278,1.602015805791208,-0.3045174163605091,0.25775348123448183,-0.24989825316332528,-1.4800337474133236,-2.0832243070150342,10.11914873630002,-0.2876857311500217,0.31094650034529636,-0.19252246828969724,-1.4290139492910132,-1.8310853697339375,9.17355517386317
1.2658622031919036,1.5240641711229947,1.1485451761102603,1.6397748592870545,1.2566990291262137,1.2915463917525773,1.2262156448202959,1.1029411764705883,1.1442542787286063,1.25,1.3111111111111111,1.2264347826086957,1.3229571984435797,1.3983286908077994,0.9060336300692384,1.0347453593526892,1.2262156448202959,-0.74948583766619,-0.5198023492559563,-0.44221211406891475,-0.3045174163605091,0.25775348123448183,-0.016582754453739097,-1.4800337474133236,-2.0832243070150342,1.2828461352008924,-0.2876857311500217,0.31094650034529636,-0.19252246828969724,-1.4290139492910132,-1.8310853697339375,-0.19014840803861957
0.9090909090909091,0.6988847583643123,1.1485451761102603,0.7045454545454546,0.9787234042553191,1.2915463917525773,1.2262156448202959,1.1029411764705883,1.0833333333333333,1.2549019607843137,1.2291970802919707,1.2264347826086957,0.47305389221556887,1.3983286908077994,0.9060336300692384,1.0347453593526892,1.2262156448202959,0.5348368299699917,1.5542214696627614,1.4742515607999502,-0.3045174163605091,-0.5203297926791717,-0.4832137518729115,0.06441588839141525,0.052430400992976335,-0.18987096498229525,-0.2876857311500217,-0.5729499728367128,-0.19252246828969724,0.15229340222903848,0.3583013350388834,2.4851954725047487
0.9111969111969112,0.6833976833976834,1.1470888661899898,1.637037037037037,1.2448900887003471,1.28298755186722,1.2163783974585245,1.094170403587444,1.15,1.2661448140900196,1.110236220472441,1.2190874259839777,1.3073359073359074,1.3840665873959572,0.8649193548387096,1.0239099859353025,1.2163783974585245,0.5348368299699917,0.00041484624840820716,0.32437335587863125,-0.3045174163605091,0.6467951181913085,-0.016582754453739097,0.6821957427133108,0.5024433573232355,-0.18987096498229525,-0.2876857311500217,0.7528947369363009,0.05977231867477963,0.7848163428370591,0.5545642146453041,-0.19014840803861957
1.2329945269741986,1.4784899034240562,1.1252525252525252,1.300411522633745,1.2199458832624661,1.2652047993380224,1.1905434015525758,1.25,1.1113861386138615,1.2246376811594204,1.2970521541950113,1.1906750173973557,1.2836519703472493,1.3618210862619808,1.3661602933473023,1.698952879581152,1.1905434015525758,0.6859336143977778,0.9587096800722392,-0.5699763590601724,-0.3045174163605091,-0.13128815572234495,-0.24989825316332528,0.37330581555236303,0.8264639856413819,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,-0.4448172552541741,0.46855487253304884,0.9360561599094889,-0.19014840803861957
1.2602739726027397,0.6617375231053605,1.1345565749235473,0.27586206896551724,1.2484423676012462,0.6386554621848739,1.2145377558221595,1.0753012048192772,1.4279569892473118,1.3004484304932735,1.3646532438478747,1.2178459393516905,1.3109898674980514,1.3905065815715996,0.8672032193158954,1.7191157347204162,1.2145377558221595,0.013552923694129249,-2.0941438619665345,0.7076660908524043,-0.3045174163605091,-0.5203297926791717,-0.4832137518729115,-1.4800337474133236,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-0.5729499728367128,-0.19252246828969724,-1.4290139492910132,-1.8310853697339375,-0.19014840803861957
1.2658622031919036,1.5240641711229947,1.1485451761102603,1.3127753303964758,1.2566990291262137,1.2915463917525773,1.2262156448202959,1.3007194244604317,1.2276559865092749,2.0,2.0,1.2264347826086957,0.47305389221556887,1.3983286908077994,1.3956682514527206,1.7235367372353674,1.2262156448202959,1.5169659287506012,2.0949735544633517,-0.6977406040514301,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,0.37330581555236303,0.8500051530576962,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,-0.4448172552541741,0.46855487253304884,0.8752398625546884,-0.19014840803861957
1.2329945269741986,1.2772808586762074,1.1252525252525252,1.5546218487394958,1.2199458832624661,1.2652047993380224,1.1905434015525758,1.297532656023222,1.2777777777777777,1.2246376811594204,1.1137254901960785,1.1906750173973557,1.2836519703472493,1.3618210862619808,1.3661602933473023,1.0084112149532711,1.1905434015525758,0.15709486890052646,0.12362418202575759,-0.5699763590601724,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,0.37330581555236303,0.8170475186748563,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,-0.19252246828969724,0.46855487253304884,0.8274556289187736,-0.19014840803861957
